id,open_date,name,location,lat,lon,threat,commodity,max_ptl_release_gallons,description,year,month,commodity_key_tokens,description_key_tokens
9262,2016-04-04,Qinaq River Submerged Excavator,"Tuntutuliak, Alaska",60.333576,-162.673874,Oil,"hydraulic, lube, diesel",60.0,"On March 24, 2016, an construction excavator fell through the ice the Qinaq River near the Village of Tuntutuliak, Alaska, and is in approximately 15 feet of water and 20ft from the bank. The excavator has approximately 60 gallons of product on board, approximately 27 gallons hydraulic, 27 gallons diesel, and 4 gallons of engine oil. The USCG requests information on fate, persistence, and transport of the product.",2016,4,[],"[('March 24, 2016', 'DATE'), ('the Qinaq River', 'LOC'), ('the Village of Tuntutuliak', 'FAC'), ('Alaska', 'GPE'), ('approximately 15 feet', 'QUANTITY'), ('20ft', 'QUANTITY'), ('approximately 60 gallons', 'QUANTITY'), ('approximately 27 gallons', 'QUANTITY'), ('27 gallons', 'QUANTITY'), ('4 gallons', 'QUANTITY'), ('USCG', 'ORG')]"
9260,2016-04-04,Truck Accident: I95,"New London, CT (I95 Bridge)",41.36384,-72.087647,Oil,Diesel,250.0,,2016,4,[],
9259,2016-03-29,Bayou Teche Tank Overflow,"Bayou Tesh, Jeanerette, LA 70544",29.88483333,-91.59336111,Oil,Type 3 Crude Oil,11550.0,,2016,3,"[('3', 'CARDINAL')]",
9258,2016-03-25,TPIC Minor Pipeline Leak,"Delta NWR, Plaquemines, LA",29.24555556,-89.19916667,Oil,Crude Oil (South Louisiana),84.0,,2016,3,"[('Crude Oil (', 'ORG')]",
9257,2016-03-24,Grounded F/V PATTY AJ,"Coos Bay, OR",43.35426389,-124.33173329999998,Oil,,,"On March 24, 2016, USCG Sector Astoria notified the NOAA SSC of a grounded fishing vessel in Coos Bay, OR with 30,000 pounds of fish, 3200 gallons of diesel, and 300 gallons of lube oil. The incident occurred on Wednesday March 23rd at approximately 0800. Three individuals were rescued from the water, one is still missing. USCG requested scientific support for salvage operations.",2016,3,,"[('March 24, 2016', 'DATE'), ('USCG Sector Astoria', 'ORG'), ('Coos Bay', 'LOC'), ('30,000 pounds', 'QUANTITY'), ('3200 gallons', 'QUANTITY'), ('300 gallons', 'QUANTITY'), ('Wednesday March 23rd', 'DATE'), ('approximately 0800', 'CARDINAL'), ('Three', 'CARDINAL'), ('USCG', 'ORG')]"
9255,2016-03-22,Beached Diesel Bladder,"Jefferson, TX",29.64944444,-94.13555556,Oil,Marine Diesel,500.0,,2016,3,"[('Marine Diesel', 'PERSON')]",
9256,2016-03-22,Long Bay Oil Slick,"East Cox Bay, LA",29.51566667,-89.56583333,Oil,Oil,105.0,,2016,3,[],
9253,2016-03-20,F/V LONGSHOT,Long Island Sound,41.155,-71.9535,Oil,Diesel,1100.0,,2016,3,[],
9252,2016-03-20,Marina fire,"Port Orchard, WA",47.54,-122.646,Oil,Diesel,1800.0,,2016,3,[],
9251,2016-03-17,Tarrytown Tug Barge Collision,"Tappan Zee Bridge, NY",41.068813,-73.877728,Oil,Diesel Fuel,2500.0,,2016,3,[],
9254,2016-03-16,Marine Debris: partial fishing vessel,"off Gold Beach, OR",42.5275,-124.6775,Other,Marine debris,0.0,"During an overflight on March 16, 2016, USCG Sector North Bend, OR, discovered a 26-30 foot partial fishing vessel roughly 10 miles offshore of Gold Beach, OR that is believed to be Japanese tsunami marine debris. No fuel is believed to be on-board the vessel, but USCG attached a Self-Locating Datum Marker Buoy (SLDMB) to track the debris in the event it poses a hazard to navigation and/or comes ashore. ",2016,3,[],"[('March 16, 2016', 'DATE'), ('26-30 foot', 'QUANTITY'), ('roughly 10 miles', 'QUANTITY'), ('Gold Beach', 'GPE'), ('Japanese', 'NORP'), ('USCG', 'ORG'), ('SLDMB', 'ORG')]"
9250,2016-03-16,"Mystery Sheen, Main Pass LA","Vicinity of Main Pass, LA",29.37361111,-89.03277778,Oil,,,"On April 16, 2016, the NOAA RRO was contacted by Sector New Orleans about a 2 mile long mystery sheen located in the vicinity of Main Pass.  This is a notification only; no other assistance is requested at this time.",2016,3,,"[('April 16, 2016', 'DATE'), ('the NOAA RRO', 'PRODUCT'), ('Sector New Orleans', 'ORG'), ('2 mile', 'QUANTITY'), ('Main Pass', 'PERSON')]"
9249,2016-03-15,Berry Lake Platform Fire,"Bayou Sorrel, LA",30.14233333,-91.42333333,Oil,Louisiana Sweet Crude,33600.0,,2016,3,"[('Louisiana', 'GPE')]",
9247,2016-10-03,F/V BERGEN,"Bellingham, WA",48.760348,-122.51354099999999,Oil,Diesel,1500.0,,2016,10,[],
9245,2016-08-03,Drug Interdiction,40 miles south of Dominican Republic,16.5,-71.23,Oil,Diesel,2500.0,,2016,8,[],
9244,2016-07-03,F/V Ruby D,Ft Meyers. FL (offshore),26.45,-83.04,Oil,diesel,200.0,,2016,7,[],
9243,2016-06-03,Sunken Shrimp Trawler,"Near South Jetty, Galveston, TX",29.32975,-94.71308333,Other,none,,"On March 6, 2016, at 1600 central time, MSU Texas City contacted the NOAA SSC to request analysis of expected wave and current conditions in support of operations to stabilize a sunken shrimp trawler near the south jetty of the Houston Ship Channel in Galveston, Texas.  ",2016,6,[],"[('March 6, 2016', 'DATE'), ('1600', 'DATE'), ('MSU Texas City', 'ORG'), ('the Houston Ship Channel', 'LOC'), ('Galveston', 'GPE'), ('Texas', 'GPE')]"
9241,2016-03-03,Tug Gregory David,"Pool 27, Upper Mississippi River MM 184.5",38.702863,-90.180711,Oil,marine diesel fuel,20000.0,,2016,3,"[('marine diesel', 'PERSON')]",
9240,2016-02-29,Dozier's Marina Fire,"Urbanna, VA",37.63515,-76.57225,Oil,"diesel fuel, gasoline, haz mat materials",,"At 12:50 PM on February 29, 2016, the USCG Sector Hampton Roads notified the NOAA SSC about a fire at the Dozier's Marina, Urbanna, Virginia.  50 boats on fire. Pollution unknown at this time. Marina located on Urbanna Creek which is a tributary to Rappahannock River. ",2016,2,[],"[('12:50 PM on February 29, 2016', 'TIME'), ('Marina', 'LOC'), ('Urbanna', 'GPE'), ('Virginia', 'GPE'), ('50', 'CARDINAL'), ('Marina', 'LOC'), ('Urbanna Creek', 'FAC'), ('Rappahannock River', 'FAC')]"
9238,2016-02-22,Whitney Oil & Gas Wellhead Leak,"Garden Island Bay, Plaquemines, LA",29.08861111,-89.15611111,Oil,Crude oil (South Louisiana),84.0,,2016,2,[],
9237,2016-02-20,M/V West Cameron,"238 miles south of Pensacola, FL GOM",26.395,-87.34833333,Oil,marine diesel,6000.0,,2016,2,[],
9236,2016-02-18,Genesis 8-inch pipeline,"Magee, MS",31.86916667,-89.67833333,Oil,Crude oil,6300.0,,2016,2,[],
9235,2016-02-17,Hess Zinc Bromide Discharge,"Offshore Marsh Island, LA",27.76416667,-91.97,Chemical,Zinc Bromide brine,700.0,,2016,2,[],
9234,2016-02-16,FV Tempest,"Whale Island, Kodiak, AK",57.92905,-152.8169667,Oil,diesel,2000.0,,2016,2,[],
9233,2016-02-16,Tug Emily Anne,Boston Outer Harbor,42.373999999999995,-70.91283333,Oil,,1800.0,,2016,2,,
9242,2016-12-02,Abandoned cannery site,"McAbee Beach, Monterey, CA",36.61527778,-121.89916670000001,Oil,"Kerosene, other oil(s)",750.0,,2016,12,"[('Kerosene', 'PERSON')]",
9246,2016-12-02,FV Stella Marie,"Sitka, Alaska",57.01,-135.49694,Oil,diesel,70.0,"On February 12, 2016, the Alaska SSC was notified that the 36-foot FV STELLA MARIE was partially submerged and adrift near Vitskari Rocks near Sitka, Alaska.  The USCG MSD Sitka requested a ESA Section 7 consultation be initiated.",2016,12,[],"[('February 12, 2016', 'DATE'), ('Alaska', 'GPE'), ('FV STELLA MARIE', 'ORG'), ('Vitskari Rocks', 'FAC'), ('Sitka', 'GPE'), ('Alaska', 'GPE'), ('The USCG MSD Sitka', 'LAW')]"
9232,2016-11-02,Field Energy Platform Release,"~13 mile offshore of Grand Isle, LA",29.03138889,-89.92388889,Oil,Crude Oil,300.0,,2016,11,[],
9231,2016-04-02,Potomac River,Washington DC,38.86,-77.04,Oil,Diesel Fuel,,"On February 4, 2016, the USCG Sector Baltimore and Virgina DEQ notified the NOAA SSC about an extensive sheen being observed in the Potomac River from the Ronald Reagan National Airport area downriver as far as the Wilson Bridge. Source is unknown but outfall in Roaches Run, Arlington, Virginia appears to be source of oil entering Potomac River.",2016,4,[],"[('February 4, 2016', 'DATE'), ('USCG', 'ORG'), ('Baltimore', 'GPE'), ('Virgina DEQ', 'PERSON'), ('the Potomac River', 'LOC'), ('the Ronald Reagan National Airport', 'FAC'), ('the Wilson Bridge', 'FAC'), ('Roaches Run', 'GPE'), ('Arlington', 'GPE'), ('Virginia', 'GPE'), ('Potomac River', 'LOC')]"
9230,2016-01-27,Canadian Pacific Rail Train Derailment,"Brownsville, MN Mississippi River",43.66,-91.27,Oil,vegetable oil sweetener or shortening,95000.0,,2016,1,[],
9228,2016-01-26,"Inverted Barge, MM130","Mississippi River, near Killona, LA",29.99391667,-90.42203333,Chemical,Caustic Soda (50% sodium hydroxide NaOH),420000.0,,2016,1,"[('Caustic Soda', 'ORG'), ('50%', 'PERCENT'), ('NaOH', 'ORG')]",
9229,2016-01-26,M/V CONCORDIA,"MM 82 Arkansas River Pine Bluff, AR",34.376670000000004,-92.06694399999999,Chemical,urea,,"On January 26, 2016, USCG Sector Lower Mississippi River notified the NOAA SSC of a barge grounding on Arkansas River (MM82). M/V CONCORDIA with 6 barges in tow (2 loaded dry cargo, 1 empty dry cargo, 1 loaded R/F molasses, 02 empty R/F (previous cargo oil) stated that they were traveling upbound on the Arkansas River at MM 82 when they touched bottom resulting in damage and flooding of one barge loaded with dry Urea.  USCG requested product hazard information and resources at risk assessment. ",2016,1,[],"[('January 26, 2016', 'DATE'), ('USCG Sector Lower Mississippi River', 'ORG'), ('Arkansas River', 'LOC'), ('6 barges', 'QUANTITY'), ('2', 'CARDINAL'), ('1', 'CARDINAL'), ('1', 'CARDINAL'), ('R/F', 'PRODUCT'), ('02', 'CARDINAL'), ('R/F', 'ORG'), ('the Arkansas River', 'LOC'), ('MM 82', 'FAC'), ('one', 'CARDINAL'), ('Urea', 'PERSON'), ('USCG', 'ORG')]"
9227,2016-01-25,M/V Serena III,"Fort Lauderdale, FL",26.16666667,-79.85833333,Oil,diesel fuel,7000.0,,2016,1,[],
9225,2016-01-25,Sunken Barge MM501,"South of Valewood, MS",32.95197222,-91.10497222,Chemical,urea ammonium nitrate (UAN),1034040.0,,2016,1,[],
9223,2016-01-22,Kinder Morgan,"Chesapeake,Virginia",36.79394444,-76.28758333,Oil,JP-1 kerosene,1600000.0,,2016,1,"[('JP-1 kerosene', 'PERSON')]",
9222,2016-01-21,UTV AMY FRANCES,"MS River MM 363 Natchez, MS",31.557509999999997,-91.41911999999999,Oil,clarified slurry oil,1006026.0,,2016,1,[],
9221,2016-01-21,UTV THOMAS KAY,"Vicksburg, MS ",32.31517,-90.90635,Chemical,Ethanol,,"On January 21, 2016, the USCG Sector Lower Mississippi River notified the NOAA for assistance with the UTV THOMAS KAY allision with the Vicksburg, Mississippi railroad bridge at approximately MM 435.7.  One of the nineteen barges was reported damaged and carrying ethanol. ",2016,1,[],"[('January 21, 2016', 'DATE'), ('the USCG Sector Lower Mississippi River', 'ORG'), ('UTV', 'ORG'), ('THOMAS KAY', 'PERSON'), ('Vicksburg', 'GPE'), ('Mississippi', 'GPE'), ('MM', 'ORG'), ('One', 'CARDINAL'), ('nineteen', 'ORDINAL')]"
9219,2016-01-20,PCS Nitrogen Facility,"Geismer, LA",30.2192,-91.05418,Chemical,Anhydrous Ammonia,,"On January 20, 2016, the USCG notified the NOAA SSC about a release of anhydrous ammonia from a tank at the PCS Nitrogen Facility, at Geismer, LA. USCG requested a potential release plume trajectory from NOAA. ",2016,1,[],"[('January 20, 2016', 'DATE'), ('USCG', 'ORG'), ('Geismer', 'GPE'), ('LA', 'GPE'), ('USCG', 'ORG'), ('trajectory', 'CARDINAL'), ('NOAA', 'ORG')]"
9220,2016-01-20,Sunken Barges,"Davant, LA",29.60110556,-89.84088611,Oil,coal or pet coke,,"On January 20, 2016, the USCG Sector New Orleans notified the NOAA SSC that approximately 15 barges in a fleeting area at River Mile 52 of the Mississippi River had broken loose from their moorings and collided with nearby vessels. One barge carrying either coal or petroleum coke sank mid-channel, and another has been pushed into the bank. Sector NOLA requested advice on fate, toxicity, and effects for these products.  ",2016,1,"[('coke', 'ORG')]","[('January 20, 2016', 'DATE'), ('New Orleans', 'GPE'), ('approximately 15', 'CARDINAL'), ('River Mile', 'FAC'), ('the Mississippi River', 'LOC'), ('One', 'CARDINAL')]"
9218,2016-01-15,Downed Military Aircraft,"North Shore, Oahu",21.63666667,-158.1083333,Oil,JP5 fuel,4000.0,,2016,1,[],
9217,2016-01-15,Stone Oil Barge Allision,"New Orleans, LA",29.92432222,-90.06070278,Oil,Number 6 Fuel Oil,20.0,"On January 15, 2015, a tug and barge allided with the transfer barge at the Stone Oil dock in New Orleans, LA, discharging approximately 20 gallons of #6 fuel oil from inactive transfer arms which were sheared off in the allision.  USCG requested a trajectory analysis.",2016,1,"[('6', 'CARDINAL')]","[('January 15, 2015', 'DATE'), ('New Orleans', 'GPE'), ('LA', 'GPE'), ('approximately 20 gallons', 'QUANTITY'), ('6', 'MONEY'), ('USCG', 'ORG')]"
9216,2016-01-13,F/V Yankee,"Neva Strait, Sitka, Alaska",57.2925,-135.6141667,Oil,diesel,150.0,,2016,1,[],
9215,2016-12-01,UTV CYNTHIA G. ESPER/ HELENA HIGHWAY BRIDGE,"MM 661.7 LMR HELENA, AR",34.485141999999996,-90.58519799999999,Chemical,"ethanol, denatured alcohol",1050000.0,,2016,12,[],
9214,2016-08-01,Tarballs,"Point Lobos, CA",36.51666667,-121.95,Oil,oil,,"On the afternoon of 08-JAN-2016, USCG Sector San Francisco contacted the regional NOAA SSC to request a hindcast for tarballs that had come ashore at Point Lobos, just south of Carmel, CA. .  Due to recent heavy weather in the area, USCG will have some tarballs analyzed and have requested hindcast trajectory support to help determine a likely source.",2016,8,[],"[('the afternoon', 'TIME'), ('08-JAN-2016', 'CARDINAL'), ('USCG', 'ORG'), ('San Francisco', 'GPE'), ('Point Lobos', 'ORG'), ('Carmel', 'GPE'), ('CA', 'GPE'), ('USCG', 'ORG')]"
9213,2016-05-01,Oiled birds,"Monterey Bay, CA",36.81,-121.94,Oil,Bunker C,,"On the afternoon of 05-JAN-2016, California?嚙編 Office of Spill Prevention & Response (OSPR) contacted their regional NOAA SSC indicating that chemical analyses of oiled bird samples collected in December 2015 were consistent with oil from the shipwreck SS Jacob Luckenbach.  The Luckenbach had sunk in 1953, was a source of mystery spills for decades, and was the site of an underwater oil removal operation in 2002",2016,5,[],"[('the afternoon', 'TIME'), ('05-JAN-2016', 'CARDINAL'), ('Office of Spill Prevention & Response', 'ORG'), ('OSPR', 'ORG'), ('December 2015', 'DATE'), ('Jacob Luckenbach', 'PERSON'), ('Luckenbach', 'NORP'), ('1953', 'DATE'), ('decades', 'DATE'), ('2002', 'DATE')]"
9212,2016-04-01,FV Moonraker,"Latouche Island, Alaska",60.06456800000001,-148.01113999999998,Oil,diesel,200.0,,2016,4,[],
9211,2016-02-01,Hudson River 78th Street Dielectric Fluid Spill,"Edgewater, NJ",40.80916667,-73.98305556,Oil,Dielectric Fluid,10000.0,,2016,2,[],
9210,2015-12-30,Sunken Tug,"Galveston, TX",29.30855556,-94.79861111,Other,No pollution reported,,"On December 30, 2015, the USCG MSU Texas City contacted the NOAA SSC to request assistance in locating a tug that sank in the channel between Pelican Island and Galveston Island on December 27.  Efforts to locate the vessel, which may be obstructing the channel, have been unsuccessful up to this point.  Based on a current analysis using data from PORTS, NOAA provided input on possible locations of the vessel. ",2015,12,[],"[('December 30, 2015', 'DATE'), ('the USCG MSU Texas City', 'ORG'), ('Pelican Island', 'GPE'), ('Galveston Island', 'GPE'), ('December 27', 'DATE'), ('PORTS', 'GPE'), ('NOAA', 'ORG')]"
9209,2015-12-29,Pipeline Leak,"Offshore, Sabine Pass, TX",29.45138889,-93.79805556,Oil,Crude Oil (API 18),483000.0,,2015,12,[],
9208,2015-12-21,"Pipeline Leak, Ship Shoal Block 233","Offshore Terrebonne Bay, LA",28.46116667,-90.88483333,Oil,"crude oil, produced water",7140.0,,2015,12,[],
9206,2015-12-14,Containers lost from M/V Manoa,"8 miles off Golden Gate, CA",37.72,-122.65,Other,Shipping containers,,"On December 14, 2015, the NOAA Scientific Support Coordinator for California was notified by USCG of containers lost from the Matson Container Ship MANOA. On Friday, December 11, the MANOA departed the Port of Oakland bound for Seattle. While maneuvering to disembark the San Francisco based pilot, the vessel rolled in rough seas and 12 containers were believed lost overboard about 8 miles outside the Golden Gate. At least one container has washed ashore and broken open. The USCG requested NOAA assistance in tracking the remaining containers.",2015,12,[],"[('December 14, 2015', 'DATE'), ('the NOAA Scientific Support Coordinator', 'ORG'), ('California', 'GPE'), ('USCG', 'ORG'), ('Friday, December 11', 'DATE'), ('MANOA', 'ORG'), ('the Port of Oakland', 'FAC'), ('Seattle', 'GPE'), ('San Francisco', 'GPE'), ('12', 'CARDINAL'), ('about 8 miles', 'QUANTITY'), ('the Golden Gate', 'FAC'), ('At least one', 'CARDINAL'), ('USCG', 'ORG'), ('NOAA', 'ORG')]"
9205,2015-12-14,M/V William Strait,"MM 727 Mississippi River near Memphis, TN ",35.097229999999996,-90.17928,Oil,"93,000 gallons diesel, 2,344 lube oil, 600 gals other ",96000.0,,2015,12,"[('93,000 gallons', 'QUANTITY'), ('2,344', 'CARDINAL'), ('600', 'CARDINAL')]",
9207,2015-12-14,Tugs in Adak,"Sweeper Cove, Adak Island, AK",51.86241,-176.63030830000002,Oil,unknown petroleum product,,"On December 14, 2015, two 110-foot tugboats came loose from their moorings in Sweeper Cove in the City of Adak when the pier they were moored to collapsed in a storm.  Both tugs are currently soft aground at the jetty in Sweeper Cove.  Amount of fuel onboard, if any, is unknown.  The USCG Sector Anchorage requested a long-term weather forecast.",2015,12,[],"[('December 14, 2015', 'DATE'), ('two', 'CARDINAL'), ('Sweeper Cove', 'ORG'), ('the City of Adak', 'GPE'), ('Sweeper Cove', 'GPE'), ('The USCG Sector Anchorage', 'ORG')]"
9204,2015-06-12,Barge Columbia Elizabeth,"Between Cape Canaveral and Port St Lucie, FL",28.03,-80.23,Chemical,various hazmat containerized products and wet batteries,,"On December 6, 2015, the USCG Miami notified the NOAA SSC that the barge Columbia Elizabeth lost up to 25 containers during bad weather somewhere between Cape Canaveral and Port St Lucie, FL overnight before 0800 on 6 December 2015. Further assessment and aerial search was planned.",2015,6,[],"[('December 6, 2015', 'DATE'), ('Miami', 'GPE'), ('Columbia Elizabeth', 'PERSON'), ('up to 25', 'CARDINAL'), ('overnight', 'TIME'), ('0800', 'DATE'), ('6 December 2015', 'DATE')]"
9203,2015-04-12,F/V Orin C,"Stellwagen Bank NMS, Massachusetts",42.57683333,-70.361,Oil,,,"On December 3, 2015, the Orin C reported it was taking on water and requested help from the US Coast Guard Sector Boston.  3 crew were removed from the water as the ship was sinking, two of whom survived.  The vessel subsequently sank in or near the Stellwagen Bank National Marine Sanctuary about 9 miles SE of Cape Ann, MA.  The fuel capacity was 750 gallons, however, as it was returning from a fishing trip, it is suspected that the volumes are substantially reduced.  The vessel was confirmed sunk and the investigation continues, including a pending overflight.  ",2015,4,,"[('December 3, 2015', 'DATE'), ('the Orin C', 'ORG'), ('the US Coast Guard Sector Boston', 'ORG'), ('3', 'CARDINAL'), ('two', 'CARDINAL'), ('Stellwagen Bank National Marine', 'ORG'), ('about 9 miles', 'QUANTITY'), ('Cape Ann', 'GPE'), ('MA', 'GPE'), ('750 gallons', 'QUANTITY')]"
